t,sme_nt,smu_nt,sml_nt,h_comp_mean_nt,jh_proxy_gw
2015-03-17T12:32:00Z,299.00,194.00,-105.00,-50.00,12.099
2015-03-17T12:33:00Z,243.00,146.00,-97.00,-55.00,9.357
2015-03-17T12:34:00Z,234.00,134.00,-100.00,-54.00,8.936
2015-03-17T12:35:00Z,241.00,111.00,-130.00,-52.00,9.263
2015-03-17T12:36:00Z,233.00,103.00,-130.00,-51.00,8.890
2015-03-17T12:37:00Z,181.00,93.00,-88.00,-53.00,6.577
2015-03-17T12:38:00Z,191.00,98.00,-93.00,-55.00,7.007
2015-03-17T12:39:00Z,235.00,119.00,-116.00,-55.00,8.983
2015-03-17T12:40:00Z,297.00,153.00,-144.00,-56.00,11.997
2015-03-17T12:41:00Z,321.00,172.00,-149.00,-58.00,13.236
2015-03-17T12:42:00Z,351.00,176.00,-175.00,-61.00,14.842
2015-03-17T12:43:00Z,384.00,189.00,-195.00,-63.00,16.681
2015-03-17T12:44:00Z,413.00,181.00,-232.00,-63.00,18.360
2015-03-17T12:45:00Z,440.00,187.00,-253.00,-63.00,19.976
2015-03-17T12:46:00Z,507.00,204.00,-303.00,-63.00,24.207
2015-03-17T12:47:00Z,516.00,218.00,-298.00,-64.00,24.799
2015-03-17T12:48:00Z,490.00,224.00,-266.00,-67.00,23.103
2015-03-17T12:49:00Z,517.00,242.00,-275.00,-67.00,24.865
2015-03-17T12:50:00Z,508.00,245.00,-263.00,-66.00,24.272
2015-03-17T12:51:00Z,492.00,260.00,-232.00,-65.00,23.232
2015-03-17T12:52:00Z,525.00,291.00,-234.00,-67.00,25.397
2015-03-17T12:53:00Z,519.00,307.00,-212.00,-69.00,24.998
2015-03-17T12:54:00Z,483.00,297.00,-186.00,-72.00,22.655
2015-03-17T12:55:00Z,445.00,276.00,-169.00,-74.00,20.281
2015-03-17T12:56:00Z,448.00,275.00,-173.00,-75.00,20.465
2015-03-17T12:57:00Z,516.00,284.00,-232.00,-74.00,24.799
2015-03-17T12:58:00Z,596.00,297.00,-299.00,-77.00,30.313
2015-03-17T12:59:00Z,638.00,311.00,-327.00,-79.00,33.387
2015-03-17T13:00:00Z,675.00,312.00,-363.00,-80.00,36.197
2015-03-17T13:01:00Z,731.00,336.00,-395.00,-81.00,40.633
2015-03-17T13:02:00Z,773.00,358.00,-415.00,-83.00,44.104
2015-03-17T13:03:00Z,816.00,376.00,-440.00,-84.00,47.785
2015-03-17T13:04:00Z,841.00,389.00,-452.00,-82.00,49.985
2015-03-17T13:05:00Z,851.00,394.00,-457.00,-83.00,50.877
2015-03-17T13:06:00Z,864.00,393.00,-471.00,-84.00,52.047
2015-03-17T13:07:00Z,890.00,407.00,-483.00,-86.00,54.423
2015-03-17T13:08:00Z,930.00,412.00,-518.00,-85.00,58.171
2015-03-17T13:09:00Z,987.00,407.00,-580.00,-87.00,63.706
2015-03-17T13:10:00Z,1118.00,417.00,-701.00,-87.00,77.287
2015-03-17T13:11:00Z,1141.00,412.00,-729.00,-86.00,79.796
2015-03-17T13:12:00Z,1106.00,387.00,-719.00,-87.00,75.993
2015-03-17T13:13:00Z,1084.00,349.00,-735.00,-89.00,73.647
2015-03-17T13:14:00Z,1120.00,327.00,-793.00,-90.00,77.504
2015-03-17T13:15:00Z,1097.00,312.00,-785.00,-89.00,75.029
2015-03-17T13:16:00Z,1019.00,292.00,-727.00,-91.00,66.913
2015-03-17T13:17:00Z,1142.00,254.00,-888.00,-92.00,79.906
2015-03-17T13:18:00Z,1153.00,218.00,-935.00,-92.00,81.119
2015-03-17T13:19:00Z,1170.00,199.00,-971.00,-92.00,83.011
2015-03-17T13:20:00Z,1355.00,192.00,-1163.00,-93.00,104.911
2015-03-17T13:21:00Z,1391.00,167.00,-1224.00,-94.00,109.451
2015-03-17T13:22:00Z,1153.00,157.00,-996.00,-93.00,81.119
2015-03-17T13:23:00Z,986.00,150.00,-836.00,-93.00,63.607
2015-03-17T13:24:00Z,996.00,130.00,-866.00,-93.00,64.601
2015-03-17T13:25:00Z,995.00,114.00,-881.00,-93.00,64.501
2015-03-17T13:26:00Z,1139.00,169.00,-970.00,-94.00,79.576
2015-03-17T13:27:00Z,1285.00,247.00,-1038.00,-94.00,96.343
2015-03-17T13:28:00Z,1265.00,290.00,-975.00,-82.00,93.958
2015-03-17T13:29:00Z,1343.00,437.00,-906.00,-76.00,103.418
2015-03-17T13:30:00Z,1505.00,320.00,-1185.00,-73.00,124.426
2015-03-17T13:31:00Z,1731.00,188.00,-1543.00,-76.00,156.803
2015-03-17T13:32:00Z,1757.00,215.00,-1542.00,-74.00,160.757
2015-03-17T13:33:00Z,2169.00,269.00,-1900.00,-73.00,229.730
2015-03-17T13:34:00Z,2240.00,179.00,-2061.00,-75.00,242.816
2015-03-17T13:35:00Z,2035.00,178.00,-1857.00,-78.00,205.993
2015-03-17T13:36:00Z,1672.00,163.00,-1509.00,-75.00,148.005
2015-03-17T13:37:00Z,1694.00,228.00,-1466.00,-80.00,151.257
2015-03-17T13:38:00Z,1665.00,269.00,-1396.00,-70.00,146.978
2015-03-17T13:39:00Z,1825.00,230.00,-1595.00,-73.00,171.322
2015-03-17T13:40:00Z,2021.00,218.00,-1803.00,-78.00,203.585
2015-03-17T13:41:00Z,2198.00,250.00,-1948.00,-77.00,235.032
2015-03-17T13:42:00Z,2024.00,276.00,-1748.00,-77.00,204.100
2015-03-17T13:43:00Z,1807.00,272.00,-1535.00,-76.00,168.494
2015-03-17T13:44:00Z,1731.00,248.00,-1483.00,-77.00,156.803
2015-03-17T13:45:00Z,1710.00,222.00,-1488.00,-75.00,153.643
2015-03-17T13:46:00Z,1552.00,192.00,-1360.00,-77.00,130.865
2015-03-17T13:47:00Z,1715.00,206.00,-1509.00,-79.00,154.393
2015-03-17T13:48:00Z,1837.00,219.00,-1618.00,-77.00,173.220
2015-03-17T13:49:00Z,1921.00,195.00,-1726.00,-76.00,186.788
2015-03-17T13:50:00Z,2059.00,341.00,-1718.00,-70.00,210.152
2015-03-17T13:51:00Z,2149.00,407.00,-1742.00,-68.00,226.107
2015-03-17T13:52:00Z,1952.00,457.00,-1495.00,-64.00,191.921
2015-03-17T13:53:00Z,1793.00,624.00,-1169.00,-53.00,166.310
2015-03-17T13:54:00Z,1997.00,664.00,-1333.00,-58.00,199.490
2015-03-17T13:55:00Z,1744.00,558.00,-1186.00,-69.00,158.774
2015-03-17T13:56:00Z,1856.00,573.00,-1283.00,-73.00,176.246
2015-03-17T13:57:00Z,2061.00,644.00,-1417.00,-75.00,210.500
2015-03-17T13:58:00Z,2298.00,662.00,-1636.00,-77.00,253.768
2015-03-17T13:59:00Z,2269.00,653.00,-1616.00,-76.00,248.263
2015-03-17T14:00:00Z,1883.00,505.00,-1378.00,-78.00,180.589
2015-03-17T14:01:00Z,1580.00,378.00,-1202.00,-82.00,134.774
2015-03-17T14:02:00Z,1615.00,352.00,-1263.00,-80.00,139.738
2015-03-17T14:03:00Z,1644.00,379.00,-1265.00,-80.00,143.916
2015-03-17T14:04:00Z,1640.00,394.00,-1246.00,-82.00,143.336
2015-03-17T14:05:00Z,1631.00,370.00,-1261.00,-88.00,142.036
2015-03-17T14:06:00Z,1601.00,357.00,-1244.00,-88.00,137.742
2015-03-17T14:07:00Z,1615.00,442.00,-1173.00,-79.00,139.738
2015-03-17T14:08:00Z,1725.00,484.00,-1241.00,-83.00,155.897
2015-03-17T14:09:00Z,1512.00,436.00,-1076.00,-82.00,125.375
2015-03-17T14:10:00Z,1466.00,461.00,-1005.00,-79.00,119.200
2015-03-17T14:11:00Z,1519.00,483.00,-1036.00,-83.00,126.328
2015-03-17T14:12:00Z,1476.00,396.00,-1080.00,-83.00,120.530
2015-03-17T14:13:00Z,1365.00,320.00,-1045.00,-84.00,106.163
2015-03-17T14:14:00Z,1277.00,235.00,-1042.00,-89.00,95.386
2015-03-17T14:15:00Z,1302.00,202.00,-1100.00,-88.00,98.392
2015-03-17T14:16:00Z,1352.00,202.00,-1150.00,-88.00,104.537
2015-03-17T14:17:00Z,1355.00,193.00,-1162.00,-90.00,104.911
2015-03-17T14:18:00Z,1302.00,179.00,-1123.00,-95.00,98.392
2015-03-17T14:19:00Z,1224.00,169.00,-1055.00,-98.00,89.156
2015-03-17T14:20:00Z,1262.00,202.00,-1060.00,-95.00,93.603
2015-03-17T14:21:00Z,1387.00,240.00,-1147.00,-92.00,108.942
2015-03-17T14:22:00Z,1421.00,279.00,-1142.00,-90.00,113.303
2015-03-17T14:23:00Z,1346.00,269.00,-1077.00,-90.00,103.790
2015-03-17T14:24:00Z,1302.00,254.00,-1048.00,-89.00,98.392
2015-03-17T14:25:00Z,1412.00,297.00,-1115.00,-86.00,112.141
2015-03-17T14:26:00Z,1723.00,344.00,-1379.00,-86.00,155.596
2015-03-17T14:27:00Z,2155.00,381.00,-1774.00,-87.00,227.191
2015-03-17T14:28:00Z,2049.00,325.00,-1724.00,-83.00,208.414
2015-03-17T14:29:00Z,1883.00,309.00,-1574.00,-81.00,180.589
2015-03-17T14:30:00Z,1793.00,335.00,-1458.00,-82.00,166.310
2015-03-17T14:31:00Z,1682.00,345.00,-1337.00,-83.00,149.479
2015-03-17T14:32:00Z,1514.00,242.00,-1272.00,-83.00,125.647
2015-03-17T14:33:00Z,1432.00,210.00,-1222.00,-84.00,114.732
2015-03-17T14:34:00Z,1511.00,254.00,-1257.00,-86.00,125.239
2015-03-17T14:35:00Z,1368.00,293.00,-1075.00,-87.00,106.540
2015-03-17T14:36:00Z,1314.00,328.00,-986.00,-89.00,99.851
2015-03-17T14:37:00Z,1463.00,372.00,-1091.00,-90.00,118.803
2015-03-17T14:38:00Z,1428.00,401.00,-1027.00,-88.00,114.211
2015-03-17T14:39:00Z,1237.00,426.00,-811.00,-86.00,90.666
2015-03-17T14:40:00Z,1154.00,480.00,-674.00,-77.00,81.230
2015-03-17T14:41:00Z,1356.00,533.00,-823.00,-77.00,105.036
2015-03-17T14:42:00Z,1328.00,541.00,-787.00,-79.00,101.565
2015-03-17T14:43:00Z,1492.00,500.00,-992.00,-79.00,122.672
2015-03-17T14:44:00Z,1558.00,446.00,-1112.00,-83.00,131.698
2015-03-17T14:45:00Z,1855.00,465.00,-1390.00,-85.00,176.086
2015-03-17T14:46:00Z,1767.00,476.00,-1291.00,-86.00,162.290
2015-03-17T14:47:00Z,1666.00,471.00,-1195.00,-89.00,147.124
2015-03-17T14:48:00Z,1853.00,488.00,-1365.00,-89.00,175.766
2015-03-17T14:49:00Z,1799.00,493.00,-1306.00,-89.00,167.244
2015-03-17T14:50:00Z,1923.00,471.00,-1452.00,-91.00,187.118
2015-03-17T14:51:00Z,1939.00,456.00,-1483.00,-91.00,189.760
2015-03-17T14:52:00Z,1985.00,446.00,-1539.00,-92.00,197.458
2015-03-17T14:53:00Z,2025.00,428.00,-1597.00,-94.00,204.272
2015-03-17T14:54:00Z,1695.00,441.00,-1254.00,-95.00,151.406
2015-03-17T14:55:00Z,1673.00,444.00,-1229.00,-97.00,148.153
2015-03-17T14:56:00Z,1610.00,457.00,-1153.00,-99.00,139.024
2015-03-17T14:57:00Z,1632.00,472.00,-1160.00,-100.00,142.180
2015-03-17T14:58:00Z,1577.00,475.00,-1102.00,-98.00,134.353
2015-03-17T14:59:00Z,1574.00,445.00,-1129.00,-100.00,133.932
2015-03-17T15:00:00Z,1521.00,448.00,-1073.00,-99.00,126.600
2015-03-17T15:01:00Z,1466.00,411.00,-1055.00,-100.00,119.200
2015-03-17T15:02:00Z,1509.00,432.00,-1077.00,-99.00,124.968
2015-03-17T15:03:00Z,1376.00,439.00,-937.00,-99.00,107.548
2015-03-17T15:04:00Z,1359.00,434.00,-925.00,-105.00,105.411
2015-03-17T15:05:00Z,1253.00,429.00,-824.00,-106.00,92.540
2015-03-17T15:06:00Z,1091.00,442.00,-649.00,-103.00,74.390
2015-03-17T15:07:00Z,919.00,424.00,-495.00,-100.00,57.130
2015-03-17T15:08:00Z,875.00,421.00,-454.00,-102.00,53.047
2015-03-17T15:09:00Z,818.00,432.00,-386.00,-103.00,47.959
2015-03-17T15:10:00Z,769.00,466.00,-303.00,-101.00,43.768
2015-03-17T15:11:00Z,742.00,491.00,-251.00,-104.00,41.530
2015-03-17T15:12:00Z,665.00,441.00,-224.00,-104.00,35.428
2015-03-17T15:13:00Z,620.00,367.00,-253.00,-105.00,32.054
2015-03-17T15:14:00Z,615.00,314.00,-301.00,-108.00,31.688
2015-03-17T15:15:00Z,695.00,312.00,-383.00,-109.00,37.756
2015-03-17T15:16:00Z,684.00,267.00,-417.00,-113.00,36.895
2015-03-17T15:17:00Z,680.00,245.00,-435.00,-115.00,36.584
2015-03-17T15:18:00Z,654.00,236.00,-418.00,-116.00,34.590
2015-03-17T15:19:00Z,637.00,213.00,-424.00,-119.00,33.312
2015-03-17T15:20:00Z,667.00,235.00,-432.00,-118.00,35.581
2015-03-17T15:21:00Z,687.00,234.00,-453.00,-119.00,37.129
2015-03-17T15:22:00Z,687.00,170.00,-517.00,-121.00,37.129
2015-03-17T15:23:00Z,701.00,165.00,-536.00,-125.00,38.229
2015-03-17T15:24:00Z,622.00,132.00,-490.00,-129.00,32.201
2015-03-17T15:25:00Z,642.00,212.00,-430.00,-134.00,33.686
2015-03-17T15:26:00Z,635.00,303.00,-332.00,-132.00,33.163
2015-03-17T15:27:00Z,615.00,312.00,-303.00,-123.00,31.688
2015-03-17T15:28:00Z,571.00,331.00,-240.00,-124.00,28.541
2015-03-17T15:29:00Z,552.00,329.00,-223.00,-123.00,27.225
2015-03-17T15:30:00Z,606.00,334.00,-272.00,-124.00,31.033
2015-03-17T15:31:00Z,732.00,376.00,-356.00,-122.00,40.714
2015-03-17T15:32:00Z,719.00,349.00,-370.00,-122.00,39.664
2015-03-17T15:33:00Z,660.00,275.00,-385.00,-125.00,35.046
2015-03-17T15:34:00Z,633.00,262.00,-371.00,-126.00,33.014
2015-03-17T15:35:00Z,627.00,248.00,-379.00,-130.00,32.570
2015-03-17T15:36:00Z,634.00,258.00,-376.00,-133.00,33.088
2015-03-17T15:37:00Z,654.00,290.00,-364.00,-134.00,34.590
2015-03-17T15:38:00Z,655.00,312.00,-343.00,-133.00,34.666
2015-03-17T15:39:00Z,641.00,247.00,-394.00,-134.00,33.611
2015-03-17T15:40:00Z,579.00,121.00,-458.00,-137.00,29.103
2015-03-17T15:41:00Z,588.00,68.00,-520.00,-138.00,29.741
2015-03-17T15:42:00Z,619.00,92.00,-527.00,-138.00,31.981
2015-03-17T15:43:00Z,611.00,53.00,-558.00,-140.00,31.396
2015-03-17T15:44:00Z,673.00,86.00,-587.00,-140.00,36.043
2015-03-17T15:45:00Z,663.00,131.00,-532.00,-140.00,35.275
2015-03-17T15:46:00Z,587.00,152.00,-435.00,-140.00,29.670
2015-03-17T15:47:00Z,590.00,124.00,-466.00,-137.00,29.883
2015-03-17T15:48:00Z,509.00,68.00,-441.00,-136.00,24.338
2015-03-17T15:49:00Z,499.00,77.00,-422.00,-137.00,23.685
2015-03-17T15:50:00Z,491.00,75.00,-416.00,-137.00,23.168
2015-03-17T15:51:00Z,464.00,62.00,-402.00,-137.00,21.455
2015-03-17T15:52:00Z,496.00,64.00,-432.00,-136.00,23.491
2015-03-17T15:53:00Z,540.00,61.00,-479.00,-138.00,26.406
2015-03-17T15:54:00Z,621.00,55.00,-566.00,-139.00,32.127
2015-03-17T15:55:00Z,659.00,57.00,-602.00,-142.00,34.970
2015-03-17T15:56:00Z,736.00,112.00,-624.00,-141.00,41.039
2015-03-17T15:57:00Z,705.00,136.00,-569.00,-142.00,38.546
2015-03-17T15:58:00Z,659.00,165.00,-494.00,-144.00,34.970
2015-03-17T15:59:00Z,678.00,246.00,-432.00,-144.00,36.429
2015-03-17T16:00:00Z,636.00,242.00,-394.00,-143.00,33.237
2015-03-17T16:01:00Z,534.00,177.00,-357.00,-142.00,26.000
2015-03-17T16:02:00Z,426.00,111.00,-315.00,-144.00,19.132
2015-03-17T16:03:00Z,421.00,148.00,-273.00,-146.00,18.833
2015-03-17T16:04:00Z,403.00,173.00,-230.00,-147.00,17.774
2015-03-17T16:05:00Z,405.00,178.00,-227.00,-146.00,17.891
2015-03-17T16:06:00Z,425.00,187.00,-238.00,-145.00,19.072
2015-03-17T16:07:00Z,421.00,144.00,-277.00,-146.00,18.833
2015-03-17T16:08:00Z,438.00,153.00,-285.00,-149.00,19.855
2015-03-17T16:09:00Z,418.00,155.00,-263.00,-151.00,18.655
2015-03-17T16:10:00Z,415.00,151.00,-264.00,-152.00,18.478
2015-03-17T16:11:00Z,427.00,139.00,-288.00,-152.00,19.192
2015-03-17T16:12:00Z,401.00,123.00,-278.00,-153.00,17.658
2015-03-17T16:13:00Z,339.00,124.00,-215.00,-155.00,14.192
2015-03-17T16:14:00Z,315.00,153.00,-162.00,-156.00,12.923
2015-03-17T16:15:00Z,324.00,170.00,-154.00,-156.00,13.394
2015-03-17T16:16:00Z,333.00,198.00,-135.00,-157.00,13.871
2015-03-17T16:17:00Z,345.00,202.00,-143.00,-157.00,14.516
2015-03-17T16:18:00Z,379.00,228.00,-151.00,-157.00,16.397
2015-03-17T16:19:00Z,381.00,234.00,-147.00,-156.00,16.511
2015-03-17T16:20:00Z,391.00,233.00,-158.00,-155.00,17.081
2015-03-17T16:21:00Z,456.00,253.00,-203.00,-155.00,20.958
2015-03-17T16:22:00Z,445.00,236.00,-209.00,-154.00,20.281
2015-03-17T16:23:00Z,422.00,217.00,-205.00,-154.00,18.893
2015-03-17T16:24:00Z,442.00,235.00,-207.00,-154.00,20.098
2015-03-17T16:25:00Z,450.00,216.00,-234.00,-155.00,20.587
2015-03-17T16:26:00Z,476.00,202.00,-274.00,-156.00,22.210
2015-03-17T16:27:00Z,528.00,212.00,-316.00,-156.00,25.597
2015-03-17T16:28:00Z,622.00,208.00,-414.00,-154.00,32.201
2015-03-17T16:29:00Z,785.00,229.00,-556.00,-152.00,45.118
2015-03-17T16:30:00Z,999.00,248.00,-751.00,-149.00,64.900
2015-03-17T16:31:00Z,1086.00,243.00,-843.00,-146.00,73.859
2015-03-17T16:32:00Z,1076.00,225.00,-851.00,-144.00,72.802
2015-03-17T16:33:00Z,1119.00,217.00,-902.00,-143.00,77.396
2015-03-17T16:34:00Z,1193.00,229.00,-964.00,-144.00,85.604
2015-03-17T16:35:00Z,1277.00,244.00,-1033.00,-145.00,95.386
2015-03-17T16:36:00Z,1432.00,225.00,-1207.00,-145.00,114.732
2015-03-17T16:37:00Z,1632.00,181.00,-1451.00,-146.00,142.180
2015-03-17T16:38:00Z,1461.00,189.00,-1272.00,-146.00,118.538
2015-03-17T16:39:00Z,1411.00,197.00,-1214.00,-146.00,112.012
2015-03-17T16:40:00Z,1383.00,207.00,-1176.00,-146.00,108.434
2015-03-17T16:41:00Z,1464.00,213.00,-1251.00,-145.00,118.935
2015-03-17T16:42:00Z,1472.00,173.00,-1299.00,-145.00,119.997
2015-03-17T16:43:00Z,1355.00,133.00,-1222.00,-145.00,104.911
2015-03-17T16:44:00Z,1465.00,109.00,-1356.00,-146.00,119.068
2015-03-17T16:45:00Z,1642.00,130.00,-1512.00,-147.00,143.626
2015-03-17T16:46:00Z,1692.00,126.00,-1566.00,-148.00,150.960
2015-03-17T16:47:00Z,1640.00,109.00,-1531.00,-152.00,143.336
2015-03-17T16:48:00Z,1594.00,137.00,-1457.00,-152.00,136.749
2015-03-17T16:49:00Z,1529.00,140.00,-1389.00,-152.00,127.694
2015-03-17T16:50:00Z,1423.00,125.00,-1298.00,-153.00,113.563
2015-03-17T16:51:00Z,1339.00,102.00,-1237.00,-153.00,102.922
2015-03-17T16:52:00Z,1412.00,124.00,-1288.00,-152.00,112.141
2015-03-17T16:53:00Z,1315.00,153.00,-1162.00,-152.00,99.973
2015-03-17T16:54:00Z,1312.00,225.00,-1087.00,-151.00,99.607
2015-03-17T16:55:00Z,1360.00,297.00,-1063.00,-150.00,105.536
2015-03-17T16:56:00Z,1284.00,218.00,-1066.00,-151.00,96.223
2015-03-17T16:57:00Z,1216.00,219.00,-997.00,-151.00,88.233
2015-03-17T16:58:00Z,1061.00,251.00,-810.00,-151.00,71.230
2015-03-17T16:59:00Z,1020.00,304.00,-716.00,-151.00,67.014
2015-03-17T17:00:00Z,983.00,246.00,-737.00,-150.00,63.310
2015-03-17T17:01:00Z,970.00,195.00,-775.00,-150.00,62.031
2015-03-17T17:02:00Z,1087.00,222.00,-865.00,-151.00,73.965
2015-03-17T17:03:00Z,1003.00,254.00,-749.00,-152.00,65.300
2015-03-17T17:04:00Z,819.00,208.00,-611.00,-153.00,48.047
2015-03-17T17:05:00Z,750.00,144.00,-606.00,-152.00,42.188
2015-03-17T17:06:00Z,781.00,95.00,-686.00,-152.00,44.779
2015-03-17T17:07:00Z,803.00,78.00,-725.00,-154.00,46.658
2015-03-17T17:08:00Z,764.00,68.00,-696.00,-155.00,43.349
2015-03-17T17:09:00Z,699.00,33.00,-666.00,-154.00,38.071
2015-03-17T17:10:00Z,812.00,35.00,-777.00,-155.00,47.437
2015-03-17T17:11:00Z,856.00,64.00,-792.00,-158.00,51.326
2015-03-17T17:12:00Z,842.00,80.00,-762.00,-159.00,50.074
2015-03-17T17:13:00Z,719.00,83.00,-636.00,-160.00,39.664
2015-03-17T17:14:00Z,585.00,88.00,-497.00,-161.00,29.528
2015-03-17T17:15:00Z,503.00,99.00,-404.00,-162.00,23.945
2015-03-17T17:16:00Z,560.00,93.00,-467.00,-162.00,27.776
2015-03-17T17:17:00Z,613.00,84.00,-529.00,-163.00,31.542
2015-03-17T17:18:00Z,677.00,77.00,-600.00,-163.00,36.352
2015-03-17T17:19:00Z,717.00,96.00,-621.00,-163.00,39.503
2015-03-17T17:20:00Z,655.00,92.00,-563.00,-164.00,34.666
2015-03-17T17:21:00Z,553.00,75.00,-478.00,-164.00,27.293
2015-03-17T17:22:00Z,702.00,28.00,-674.00,-165.00,38.308
2015-03-17T17:23:00Z,931.00,-30.00,-961.00,-167.00,58.267
